Train Id;Departure Station;Departure Time;Destination;;
6;Calle 1;1534;Portal americas;;
6;Narino;1538;Portal americas;;
6;NQS;1542;Portal americas;;
6;Carrera 50;1546;Portal americas;;
6;Carrera 68;1550;Portal americas;;
6;Avenida Boyaca;1554;Portal americas;;
6;Kennedy;1558;Portal americas;;
6;Carrera 80;1602;Portal americas;;
6;Calle 42 sur;1606;Portal americas;;
6;Portal americas;1610;Calle 72;;
6;Calle 42 sur;1614;Calle 72;;
6;Carrera 80;1618;Calle 72;;
6;Kennedy;1622;Calle 72;;
6;Avenida Boyaca;1626;Calle 72;;
6;Carrera 68;1630;Calle 72;;
6;Carrera 50;1634;Calle 72;;
6;NQS;1638;Calle 72;;
6;Narino;1642;Calle 72;;
6;Calle 1;1646;Calle 72;;
6;Calle 10;1650;Calle 72;;
6;Calle 26;1654;Calle 72;;
6;Calle 45;1658;Calle 72;;
6;Calle 63;1702;Calle 72;;
6;Calle 72;1706;Portal americas;;
6;Calle 63;1710;Portal americas;;
6;Calle 45;1714;Portal americas;;
6;Calle 26;1718;Portal americas;;
6;Calle 10;1722;Portal americas;;
6;Calle 1;1726;Portal americas;;
6;Narino;1730;Portal americas;;
6;NQS;1734;Portal americas;;
6;Carrera 50;1738;Portal americas;;
6;Carrera 68;1742;Portal americas;;
6;Avenida Boyaca;1746;Portal americas;;
6;Kennedy;1750;Portal americas;;
6;Carrera 80;1754;Portal americas;;
6;Calle 42 sur;1758;Portal americas;;
6;Portal americas;1802;Calle 72;;
6;Calle 42 sur;1806;Calle 72;;
6;Carrera 80;1810;Calle 72;;
6;Kennedy;1814;Calle 72;;
6;Avenida Boyaca;1818;Calle 72;;
6;Carrera 68;1822;Calle 72;;
6;Carrera 50;1826;Calle 72;;
6;NQS;1830;Calle 72;;
6;Narino;1834;Calle 72;;
6;Calle 1;1838;Calle 72;;
6;Calle 10;1842;Calle 72;;
6;Calle 26;1846;Calle 72;;
6;Calle 45;1850;Calle 72;;
6;Calle 63;1854;Calle 72;;
6;Calle 72;1858;Portal americas;;
6;Calle 63;1902;Portal americas;;
6;Calle 45;1906;Portal americas;;
6;Calle 26;1910;Portal americas;;
6;Calle 10;1914;Portal americas;;
6;Calle 1;1918;Portal americas;;
6;Narino;1922;Portal americas;;
6;NQS;1926;Portal americas;;
6;Carrera 50;1930;Portal americas;;
6;Carrera 68;1934;Portal americas;;
6;Avenida Boyaca;1938;Portal americas;;
6;Kennedy;1942;Portal americas;;
6;Carrera 80;1946;Portal americas;;
6;Calle 42 sur;1950;Portal americas;;
6;Portal americas;1954;Calle 72;;
6;Calle 42 sur;1958;Calle 72;;
6;Carrera 80;2002;Calle 72;;
6;Kennedy;2006;Calle 72;;
6;Avenida Boyaca;2010;Calle 72;;
6;Carrera 68;2014;Calle 72;;
6;Carrera 50;2018;Calle 72;;
6;NQS;2022;Calle 72;;
6;Narino;2026;Calle 72;;
6;Calle 1;2030;Calle 72;;
6;Calle 10;2034;Calle 72;;
6;Calle 26;2038;Calle 72;;
6;Calle 45;2042;Calle 72;;
6;Calle 63;2046;Calle 72;;
6;Calle 72;2050;Portal americas;;
6;Calle 63;2054;Portal americas;;
6;Calle 45;2058;Portal americas;;
6;Calle 26;2102;Portal americas;;
6;Calle 10;2106;Portal americas;;
6;Calle 1;2110;Portal americas;;
6;Narino;2114;Portal americas;;
6;NQS;2118;Portal americas;;
6;Carrera 50;2122;Portal americas;;
6;Carrera 68;2126;Portal americas;;
6;Avenida Boyaca;2130;Portal americas;;
6;Kennedy;2134;Portal americas;;
6;Carrera 80;2138;Portal americas;;
6;Calle 42 sur;2142;Portal americas;;
6;Portal americas;2146;Calle 72;;
6;Calle 42 sur;2150;Calle 72;;
6;Carrera 80;2154;Calle 72;;
6;Kennedy;2158;Calle 72;;
6;Avenida Boyaca;2202;Calle 72;;
6;Carrera 68;2206;Calle 72;;
6;Carrera 50;2210;Calle 72;;
6;NQS;2214;Calle 72;;
6;Narino;2218;Calle 72;;
6;Calle 1;2222;Calle 72;;
6;Calle 10;2226;Calle 72;;
6;Calle 26;2230;Calle 72;;
6;Calle 45;2234;Calle 72;;
6;Calle 63;2238;Calle 72;;
6;Calle 72;2242;Portal americas;;
6;Calle 63;2246;Portal americas;;
6;Calle 45;2250;Portal americas;;
6;Calle 26;2254;Portal americas;;
6;Calle 10;2258;Portal americas;;
6;Calle 1;2302;Portal americas;;
6;Narino;2306;Portal americas;;
6;NQS;2310;Portal americas;;
6;Carrera 50;2314;Portal americas;;
6;Carrera 68;2318;Portal americas;;
6;Avenida Boyaca;2322;Portal americas;;
6;Kennedy;2326;Portal americas;;
6;Carrera 80;2330;Portal americas;;
6;Calle 42 sur;2334;Portal americas;;
6;Portal americas;2338;Calle 72;;
6;Calle 42 sur;2342;Calle 72;;
6;Carrera 80;2346;Calle 72;;
6;Kennedy;2350;Calle 72;;
6;Avenida Boyaca;2354;Calle 72;;
6;Carrera 68;2358;Calle 72;;
7;Calle 72;0404;Calle 1;;
7;Calle 63;0408;Calle 1;;
7;Calle 45;0412;Calle 1;;
7;Calle 26;0416;Calle 1;;
7;Calle 10;0420;Calle 1;;
7;Calle 1;0424;Calle 72;;
7;Calle 10;0428;Calle 72;;
7;Calle 26;0432;Calle 72;;
7;Calle 45;0436;Calle 72;;
7;Calle 63;0440;Calle 72;;
7;Calle 72;0444;Calle 1;;
7;Calle 63;0448;Calle 1;;
7;Calle 45;0452;Calle 1;;
7;Calle 26;0456;Calle 1;;
7;Calle 10;0500;Calle 1;;
7;Calle 1;0504;Calle 72;;
7;Calle 10;0508;Calle 72;;
7;Calle 26;0512;Calle 72;;
7;Calle 45;0516;Calle 72;;
7;Calle 63;0520;Calle 72;;
7;Calle 72;0524;Calle 1;;
7;Calle 63;0528;Calle 1;;
7;Calle 45;0532;Calle 1;;
7;Calle 26;0536;Calle 1;;
7;Calle 10;0540;Calle 1;;
7;Calle 1;0544;Calle 72;;
7;Calle 10;0548;Calle 72;;
7;Calle 26;0552;Calle 72;;
7;Calle 45;0556;Calle 72;;
7;Calle 63;0600;Calle 72;;
7;Calle 72;0604;Calle 1;;
7;Calle 63;0608;Calle 1;;
7;Calle 45;0612;Calle 1;;
7;Calle 26;0616;Calle 1;;
7;Calle 10;0620;Calle 1;;
7;Calle 1;0624;Calle 72;;
7;Calle 10;0628;Calle 72;;
7;Calle 26;0632;Calle 72;;
7;Calle 45;0636;Calle 72;;
7;Calle 63;0640;Calle 72;;
7;Calle 72;0644;Calle 1;;
7;Calle 63;0648;Calle 1;;
7;Calle 45;0652;Calle 1;;
7;Calle 26;0656;Calle 1;;
7;Calle 10;0700;Calle 1;;
7;Calle 1;0704;Calle 72;;
7;Calle 10;0708;Calle 72;;
7;Calle 26;0712;Calle 72;;
7;Calle 45;0716;Calle 72;;
7;Calle 63;0720;Calle 72;;
7;Calle 72;0724;Calle 1;;
7;Calle 63;0728;Calle 1;;
7;Calle 45;0732;Calle 1;;
7;Calle 26;0736;Calle 1;;
7;Calle 10;0740;Calle 1;;
7;Calle 1;0744;Calle 72;;
7;Calle 10;0748;Calle 72;;
7;Calle 26;0752;Calle 72;;
7;Calle 45;0756;Calle 72;;
7;Calle 63;0800;Calle 72;;
7;Calle 72;0804;Calle 1;;
7;Calle 63;0808;Calle 1;;
7;Calle 45;0812;Calle 1;;
7;Calle 26;0816;Calle 1;;
7;Calle 10;0820;Calle 1;;
7;Calle 1;0824;Calle 72;;
7;Calle 10;0828;Calle 72;;
7;Calle 26;0832;Calle 72;;
7;Calle 45;0836;Calle 72;;
7;Calle 63;0840;Calle 72;;
7;Calle 72;0844;Calle 1;;
7;Calle 63;0848;Calle 1;;
7;Calle 45;0852;Calle 1;;
7;Calle 26;0856;Calle 1;;
7;Calle 10;0900;Calle 1;;
7;Calle 1;0904;Calle 72;;
7;Calle 10;0908;Calle 72;;
7;Calle 26;0912;Calle 72;;
7;Calle 45;0916;Calle 72;;
7;Calle 63;0920;Calle 72;;
7;Calle 72;0924;Calle 1;;
7;Calle 63;0928;Calle 1;;
7;Calle 45;0932;Calle 1;;
7;Calle 26;0936;Calle 1;;
7;Calle 10;0940;Calle 1;;
7;Calle 1;0944;Calle 72;;
7;Calle 10;0948;Calle 72;;
7;Calle 26;0952;Calle 72;;
7;Calle 45;0956;Calle 72;;
7;Calle 63;1000;Calle 72;;
7;Calle 72;1004;Calle 1;;
7;Calle 63;1008;Calle 1;;
7;Calle 45;1012;Calle 1;;
7;Calle 26;1016;Calle 1;;
7;Calle 10;1020;Calle 1;;
7;Calle 1;1024;Calle 72;;
7;Calle 10;1028;Calle 72;;
7;Calle 26;1032;Calle 72;;
7;Calle 45;1036;Calle 72;;
7;Calle 63;1040;Calle 72;;
7;Calle 72;1044;Calle 1;;
7;Calle 63;1048;Calle 1;;
7;Calle 45;1052;Calle 1;;
7;Calle 26;1056;Calle 1;;
7;Calle 10;1100;Calle 1;;
7;Calle 1;1104;Calle 72;;
7;Calle 10;1108;Calle 72;;
7;Calle 26;1112;Calle 72;;
7;Calle 45;1116;Calle 72;;
7;Calle 63;1120;Calle 72;;
7;Calle 72;1124;Calle 1;;
7;Calle 63;1128;Calle 1;;
7;Calle 45;1132;Calle 1;;
7;Calle 26;1136;Calle 1;;
7;Calle 10;1140;Calle 1;;
7;Calle 1;1144;Calle 72;;
7;Calle 10;1148;Calle 72;;
7;Calle 26;1152;Calle 72;;
7;Calle 45;1156;Calle 72;;
7;Calle 63;1200;Calle 72;;
7;Calle 72;1204;Calle 1;;
7;Calle 63;1208;Calle 1;;
7;Calle 45;1212;Calle 1;;
7;Calle 26;1216;Calle 1;;
7;Calle 10;1220;Calle 1;;
7;Calle 1;1224;Calle 72;;
7;Calle 10;1228;Calle 72;;
7;Calle 26;1232;Calle 72;;
7;Calle 45;1236;Calle 72;;
7;Calle 63;1240;Calle 72;;
7;Calle 72;1244;Calle 1;;
7;Calle 63;1248;Calle 1;;
7;Calle 45;1252;Calle 1;;
7;Calle 26;1256;Calle 1;;
7;Calle 10;1300;Calle 1;;
7;Calle 1;1304;Calle 72;;
7;Calle 10;1308;Calle 72;;
7;Calle 26;1312;Calle 72;;
7;Calle 45;1316;Calle 72;;
7;Calle 63;1320;Calle 72;;
7;Calle 72;1324;Calle 1;;
7;Calle 63;1328;Calle 1;;
7;Calle 45;1332;Calle 1;;
7;Calle 26;1336;Calle 1;;
7;Calle 10;1340;Calle 1;;
7;Calle 1;1344;Calle 72;;
7;Calle 10;1348;Calle 72;;
7;Calle 26;1352;Calle 72;;
7;Calle 45;1356;Calle 72;;
7;Calle 63;1400;Calle 72;;
7;Calle 72;1404;Calle 1;;
7;Calle 63;1408;Calle 1;;
7;Calle 45;1412;Calle 1;;
7;Calle 26;1416;Calle 1;;
7;Calle 10;1420;Calle 1;;
7;Calle 1;1424;Calle 72;;
7;Calle 10;1428;Calle 72;;
7;Calle 26;1432;Calle 72;;
7;Calle 45;1436;Calle 72;;
7;Calle 63;1440;Calle 72;;
7;Calle 72;1444;Calle 1;;
7;Calle 63;1448;Calle 1;;
7;Calle 45;1452;Calle 1;;
7;Calle 26;1456;Calle 1;;
7;Calle 10;1500;Calle 1;;
7;Calle 1;1504;Calle 72;;
7;Calle 10;1508;Calle 72;;
7;Calle 26;1512;Calle 72;;
7;Calle 45;1516;Calle 72;;
7;Calle 63;1520;Calle 72;;
7;Calle 72;1524;Calle 1;;
7;Calle 63;1528;Calle 1;;
7;Calle 45;1532;Calle 1;;
7;Calle 26;1536;Calle 1;;
7;Calle 10;1540;Calle 1;;
7;Calle 1;1544;Calle 72;;
7;Calle 10;1548;Calle 72;;
7;Calle 26;1552;Calle 72;;
7;Calle 45;1556;Calle 72;;
7;Calle 63;1600;Calle 72;;
7;Calle 72;1604;Calle 1;;
7;Calle 63;1608;Calle 1;;
7;Calle 45;1612;Calle 1;;
7;Calle 26;1616;Calle 1;;
7;Calle 10;1620;Calle 1;;
7;Calle 1;1624;Calle 72;;
7;Calle 10;1628;Calle 72;;
7;Calle 26;1632;Calle 72;;
7;Calle 45;1636;Calle 72;;
7;Calle 63;1640;Calle 72;;
7;Calle 72;1644;Calle 1;;
7;Calle 63;1648;Calle 1;;
7;Calle 45;1652;Calle 1;;
7;Calle 26;1656;Calle 1;;
7;Calle 10;1700;Calle 1;;
7;Calle 1;1704;Calle 72;;
7;Calle 10;1708;Calle 72;;
7;Calle 26;1712;Calle 72;;
7;Calle 45;1716;Calle 72;;
7;Calle 63;1720;Calle 72;;
7;Calle 72;1724;Calle 1;;
7;Calle 63;1728;Calle 1;;
7;Calle 45;1732;Calle 1;;
7;Calle 26;1736;Calle 1;;
7;Calle 10;1740;Calle 1;;
7;Calle 1;1744;Calle 72;;
7;Calle 10;1748;Calle 72;;
7;Calle 26;1752;Calle 72;;
7;Calle 45;1756;Calle 72;;
7;Calle 63;1800;Calle 72;;
7;Calle 72;1804;Calle 1;;
7;Calle 63;1808;Calle 1;;
7;Calle 45;1812;Calle 1;;
7;Calle 26;1816;Calle 1;;
7;Calle 10;1820;Calle 1;;
7;Calle 1;1824;Calle 72;;
7;Calle 10;1828;Calle 72;;
7;Calle 26;1832;Calle 72;;
7;Calle 45;1836;Calle 72;;
7;Calle 63;1840;Calle 72;;
7;Calle 72;1844;Calle 1;;
7;Calle 63;1848;Calle 1;;
7;Calle 45;1852;Calle 1;;
7;Calle 26;1856;Calle 1;;
7;Calle 10;1900;Calle 1;;
7;Calle 1;1904;Calle 72;;
7;Calle 10;1908;Calle 72;;
7;Calle 26;1912;Calle 72;;
7;Calle 45;1916;Calle 72;;
7;Calle 63;1920;Calle 72;;
7;Calle 72;1924;Calle 1;;
7;Calle 63;1928;Calle 1;;
7;Calle 45;1932;Calle 1;;
7;Calle 26;1936;Calle 1;;
7;Calle 10;1940;Calle 1;;
7;Calle 1;1944;Calle 72;;
7;Calle 10;1948;Calle 72;;
7;Calle 26;1952;Calle 72;;
7;Calle 45;1956;Calle 72;;
7;Calle 63;2000;Calle 72;;
7;Calle 72;2004;Calle 1;;
7;Calle 63;2008;Calle 1;;
7;Calle 45;2012;Calle 1;;
7;Calle 26;2016;Calle 1;;
7;Calle 10;2020;Calle 1;;
7;Calle 1;2024;Calle 72;;
7;Calle 10;2028;Calle 72;;
7;Calle 26;2032;Calle 72;;
7;Calle 45;2036;Calle 72;;
7;Calle 63;2040;Calle 72;;
7;Calle 72;2044;Calle 1;;
7;Calle 63;2048;Calle 1;;
7;Calle 45;2052;Calle 1;;
7;Calle 26;2056;Calle 1;;
7;Calle 10;2100;Calle 1;;
7;Calle 1;2104;Calle 72;;
7;Calle 10;2108;Calle 72;;
7;Calle 26;2112;Calle 72;;
7;Calle 45;2116;Calle 72;;
7;Calle 63;2120;Calle 72;;
7;Calle 72;2124;Calle 1;;
7;Calle 63;2128;Calle 1;;
7;Calle 45;2132;Calle 1;;
7;Calle 26;2136;Calle 1;;
7;Calle 10;2140;Calle 1;;
7;Calle 1;2144;Calle 72;;
7;Calle 10;2148;Calle 72;;
7;Calle 26;2152;Calle 72;;
7;Calle 45;2156;Calle 72;;
7;Calle 63;2200;Calle 72;;
7;Calle 72;2204;Calle 1;;
7;Calle 63;2208;Calle 1;;
7;Calle 45;2212;Calle 1;;
7;Calle 26;2216;Calle 1;;
7;Calle 10;2220;Calle 1;;
7;Calle 1;2224;Calle 72;;
7;Calle 10;2228;Calle 72;;
7;Calle 26;2232;Calle 72;;
7;Calle 45;2236;Calle 72;;
7;Calle 63;2240;Calle 72;;
7;Calle 72;2244;Calle 1;;
7;Calle 63;2248;Calle 1;;
7;Calle 45;2252;Calle 1;;
7;Calle 26;2256;Calle 1;;
7;Calle 10;2300;Calle 1;;
7;Calle 1;2304;Calle 72;;
7;Calle 10;2308;Calle 72;;
7;Calle 26;2312;Calle 72;;
7;Calle 45;2316;Calle 72;;
7;Calle 63;2320;Calle 72;;
7;Calle 72;2324;Calle 1;;
7;Calle 63;2328;Calle 1;;
7;Calle 45;2332;Calle 1;;
7;Calle 26;2336;Calle 1;;
7;Calle 10;2340;Calle 1;;
7;Calle 1;2344;Calle 72;;
7;Calle 10;2348;Calle 72;;
7;Calle 26;2352;Calle 72;;
7;Calle 45;2356;Calle 72;;
7;Calle 63;0000;Calle 72;;
8;Calle 1;0404;Calle 72;;
8;Calle 10;0408;Calle 72;;
8;Calle 26;0412;Calle 72;;
8;Calle 45;0416;Calle 72;;
8;Calle 63;0420;Calle 72;;
8;Calle 72;0424;Calle 1;;
8;Calle 63;0428;Calle 1;;
8;Calle 45;0432;Calle 1;;
8;Calle 26;0436;Calle 1;;
8;Calle 10;0440;Calle 1;;
8;Calle 1;0444;Calle 72;;
8;Calle 10;0448;Calle 72;;
8;Calle 26;0452;Calle 72;;
8;Calle 45;0456;Calle 72;;
8;Calle 63;0500;Calle 72;;
8;Calle 72;0504;Calle 1;;
8;Calle 63;0508;Calle 1;;
8;Calle 45;0512;Calle 1;;
8;Calle 26;0516;Calle 1;;
8;Calle 10;0520;Calle 1;;
8;Calle 1;0524;Calle 72;;
8;Calle 10;0528;Calle 72;;
8;Calle 26;0532;Calle 72;;
8;Calle 45;0536;Calle 72;;
8;Calle 63;0540;Calle 72;;
8;Calle 72;0544;Calle 1;;
8;Calle 63;0548;Calle 1;;
8;Calle 45;0552;Calle 1;;
8;Calle 26;0556;Calle 1;;
8;Calle 10;0600;Calle 1;;
8;Calle 1;0604;Calle 72;;
8;Calle 10;0608;Calle 72;;
8;Calle 26;0612;Calle 72;;
8;Calle 45;0616;Calle 72;;
8;Calle 63;0620;Calle 72;;
8;Calle 72;0624;Calle 1;;
8;Calle 63;0628;Calle 1;;
8;Calle 45;0632;Calle 1;;
8;Calle 26;0636;Calle 1;;
8;Calle 10;0640;Calle 1;;
8;Calle 1;0644;Calle 72;;
8;Calle 10;0648;Calle 72;;
8;Calle 26;0652;Calle 72;;
8;Calle 45;0656;Calle 72;;
8;Calle 63;0700;Calle 72;;
8;Calle 72;0704;Calle 1;;
8;Calle 63;0708;Calle 1;;
8;Calle 45;0712;Calle 1;;
8;Calle 26;0716;Calle 1;;
8;Calle 10;0720;Calle 1;;
8;Calle 1;0724;Calle 72;;
8;Calle 10;0728;Calle 72;;
8;Calle 26;0732;Calle 72;;
8;Calle 45;0736;Calle 72;;
8;Calle 63;0740;Calle 72;;
8;Calle 72;0744;Calle 1;;
8;Calle 63;0748;Calle 1;;
8;Calle 45;0752;Calle 1;;
8;Calle 26;0756;Calle 1;;
8;Calle 10;0800;Calle 1;;
8;Calle 1;0804;Calle 72;;
8;Calle 10;0808;Calle 72;;
8;Calle 26;0812;Calle 72;;
8;Calle 45;0816;Calle 72;;
8;Calle 63;0820;Calle 72;;
8;Calle 72;0824;Calle 1;;
8;Calle 63;0828;Calle 1;;
8;Calle 45;0832;Calle 1;;
8;Calle 26;0836;Calle 1;;
8;Calle 10;0840;Calle 1;;
8;Calle 1;0844;Calle 72;;
8;Calle 10;0848;Calle 72;;
8;Calle 26;0852;Calle 72;;
8;Calle 45;0856;Calle 72;;
8;Calle 63;0900;Calle 72;;
8;Calle 72;0904;Calle 1;;
8;Calle 63;0908;Calle 1;;
8;Calle 45;0912;Calle 1;;
8;Calle 26;0916;Calle 1;;
8;Calle 10;0920;Calle 1;;
8;Calle 1;0924;Calle 72;;
8;Calle 10;0928;Calle 72;;
8;Calle 26;0932;Calle 72;;
8;Calle 45;0936;Calle 72;;
8;Calle 63;0940;Calle 72;;
8;Calle 72;0944;Calle 1;;
8;Calle 63;0948;Calle 1;;
8;Calle 45;0952;Calle 1;;
8;Calle 26;0956;Calle 1;;
8;Calle 10;1000;Calle 1;;
8;Calle 1;1004;Calle 72;;
8;Calle 10;1008;Calle 72;;
8;Calle 26;1012;Calle 72;;
8;Calle 45;1016;Calle 72;;
8;Calle 63;1020;Calle 72;;
8;Calle 72;1024;Calle 1;;
8;Calle 63;1028;Calle 1;;
8;Calle 45;1032;Calle 1;;
8;Calle 26;1036;Calle 1;;
8;Calle 10;1040;Calle 1;;
8;Calle 1;1044;Calle 72;;
8;Calle 10;1048;Calle 72;;
8;Calle 26;1052;Calle 72;;
8;Calle 45;1056;Calle 72;;
8;Calle 63;1100;Calle 72;;
8;Calle 72;1104;Calle 1;;
8;Calle 63;1108;Calle 1;;
8;Calle 45;1112;Calle 1;;
8;Calle 26;1116;Calle 1;;
8;Calle 10;1120;Calle 1;;
8;Calle 1;1124;Calle 72;;
8;Calle 10;1128;Calle 72;;
8;Calle 26;1132;Calle 72;;
8;Calle 45;1136;Calle 72;;
8;Calle 63;1140;Calle 72;;
8;Calle 72;1144;Calle 1;;
8;Calle 63;1148;Calle 1;;
8;Calle 45;1152;Calle 1;;
8;Calle 26;1156;Calle 1;;
8;Calle 10;1200;Calle 1;;
8;Calle 1;1204;Calle 72;;
8;Calle 10;1208;Calle 72;;
8;Calle 26;1212;Calle 72;;
8;Calle 45;1216;Calle 72;;
8;Calle 63;1220;Calle 72;;
8;Calle 72;1224;Calle 1;;
8;Calle 63;1228;Calle 1;;
8;Calle 45;1232;Calle 1;;
8;Calle 26;1236;Calle 1;;
8;Calle 10;1240;Calle 1;;
8;Calle 1;1244;Calle 72;;
8;Calle 10;1248;Calle 72;;
8;Calle 26;1252;Calle 72;;
8;Calle 45;1256;Calle 72;;
8;Calle 63;1300;Calle 72;;
8;Calle 72;1304;Calle 1;;
8;Calle 63;1308;Calle 1;;
8;Calle 45;1312;Calle 1;;
8;Calle 26;1316;Calle 1;;
8;Calle 10;1320;Calle 1;;
8;Calle 1;1324;Calle 72;;
8;Calle 10;1328;Calle 72;;
8;Calle 26;1332;Calle 72;;
8;Calle 45;1336;Calle 72;;
8;Calle 63;1340;Calle 72;;
8;Calle 72;1344;Calle 1;;
8;Calle 63;1348;Calle 1;;
8;Calle 45;1352;Calle 1;;
8;Calle 26;1356;Calle 1;;
8;Calle 10;1400;Calle 1;;
8;Calle 1;1404;Calle 72;;
8;Calle 10;1408;Calle 72;;
8;Calle 26;1412;Calle 72;;
8;Calle 45;1416;Calle 72;;
8;Calle 63;1420;Calle 72;;
8;Calle 72;1424;Calle 1;;
8;Calle 63;1428;Calle 1;;
8;Calle 45;1432;Calle 1;;
8;Calle 26;1436;Calle 1;;
8;Calle 10;1440;Calle 1;;
8;Calle 1;1444;Calle 72;;
8;Calle 10;1448;Calle 72;;
8;Calle 26;1452;Calle 72;;
8;Calle 45;1456;Calle 72;;
8;Calle 63;1500;Calle 72;;
8;Calle 72;1504;Calle 1;;
8;Calle 63;1508;Calle 1;;
8;Calle 45;1512;Calle 1;;
8;Calle 26;1516;Calle 1;;
8;Calle 10;1520;Calle 1;;
8;Calle 1;1524;Calle 72;;
8;Calle 10;1528;Calle 72;;
8;Calle 26;1532;Calle 72;;
8;Calle 45;1536;Calle 72;;
8;Calle 63;1540;Calle 72;;
8;Calle 72;1544;Calle 1;;
8;Calle 63;1548;Calle 1;;
8;Calle 45;1552;Calle 1;;
8;Calle 26;1556;Calle 1;;
8;Calle 10;1600;Calle 1;;
8;Calle 1;1604;Calle 72;;
8;Calle 10;1608;Calle 72;;
8;Calle 26;1612;Calle 72;;
8;Calle 45;1616;Calle 72;;
8;Calle 63;1620;Calle 72;;
8;Calle 72;1624;Calle 1;;
8;Calle 63;1628;Calle 1;;
8;Calle 45;1632;Calle 1;;
8;Calle 26;1636;Calle 1;;
8;Calle 10;1640;Calle 1;;
8;Calle 1;1644;Calle 72;;
8;Calle 10;1648;Calle 72;;
8;Calle 26;1652;Calle 72;;
8;Calle 45;1656;Calle 72;;
8;Calle 63;1700;Calle 72;;
8;Calle 72;1704;Calle 1;;
8;Calle 63;1708;Calle 1;;
8;Calle 45;1712;Calle 1;;
8;Calle 26;1716;Calle 1;;
8;Calle 10;1720;Calle 1;;
8;Calle 1;1724;Calle 72;;
8;Calle 10;1728;Calle 72;;
8;Calle 26;1732;Calle 72;;
8;Calle 45;1736;Calle 72;;
8;Calle 63;1740;Calle 72;;
8;Calle 72;1744;Calle 1;;
8;Calle 63;1748;Calle 1;;
8;Calle 45;1752;Calle 1;;
8;Calle 26;1756;Calle 1;;
8;Calle 10;1800;Calle 1;;
8;Calle 1;1804;Calle 72;;
8;Calle 10;1808;Calle 72;;
8;Calle 26;1812;Calle 72;;
8;Calle 45;1816;Calle 72;;
8;Calle 63;1820;Calle 72;;
8;Calle 72;1824;Calle 1;;
8;Calle 63;1828;Calle 1;;
8;Calle 45;1832;Calle 1;;
8;Calle 26;1836;Calle 1;;
8;Calle 10;1840;Calle 1;;
8;Calle 1;1844;Calle 72;;
8;Calle 10;1848;Calle 72;;
8;Calle 26;1852;Calle 72;;
8;Calle 45;1856;Calle 72;;
8;Calle 63;1900;Calle 72;;
8;Calle 72;1904;Calle 1;;
8;Calle 63;1908;Calle 1;;
8;Calle 45;1912;Calle 1;;
8;Calle 26;1916;Calle 1;;
8;Calle 10;1920;Calle 1;;
8;Calle 1;1924;Calle 72;;
8;Calle 10;1928;Calle 72;;
8;Calle 26;1932;Calle 72;;
8;Calle 45;1936;Calle 72;;
8;Calle 63;1940;Calle 72;;
8;Calle 72;1944;Calle 1;;
8;Calle 63;1948;Calle 1;;
8;Calle 45;1952;Calle 1;;
8;Calle 26;1956;Calle 1;;
8;Calle 10;2000;Calle 1;;
8;Calle 1;2004;Calle 72;;
8;Calle 10;2008;Calle 72;;
8;Calle 26;2012;Calle 72;;
8;Calle 45;2016;Calle 72;;
8;Calle 63;2020;Calle 72;;
8;Calle 72;2024;Calle 1;;
8;Calle 63;2028;Calle 1;;
8;Calle 45;2032;Calle 1;;
8;Calle 26;2036;Calle 1;;
8;Calle 10;2040;Calle 1;;
8;Calle 1;2044;Calle 72;;
8;Calle 10;2048;Calle 72;;
8;Calle 26;2052;Calle 72;;
8;Calle 45;2056;Calle 72;;
8;Calle 63;2100;Calle 72;;
8;Calle 72;2104;Calle 1;;
8;Calle 63;2108;Calle 1;;
8;Calle 45;2112;Calle 1;;
8;Calle 26;2116;Calle 1;;
8;Calle 10;2120;Calle 1;;
8;Calle 1;2124;Calle 72;;
8;Calle 10;2128;Calle 72;;
8;Calle 26;2132;Calle 72;;
8;Calle 45;2136;Calle 72;;
8;Calle 63;2140;Calle 72;;
8;Calle 72;2144;Calle 1;;
8;Calle 63;2148;Calle 1;;
8;Calle 45;2152;Calle 1;;
8;Calle 26;2156;Calle 1;;
8;Calle 10;2200;Calle 1;;
8;Calle 1;2204;Calle 72;;
8;Calle 10;2208;Calle 72;;
8;Calle 26;2212;Calle 72;;
8;Calle 45;2216;Calle 72;;
8;Calle 63;2220;Calle 72;;
8;Calle 72;2224;Calle 1;;
8;Calle 63;2228;Calle 1;;
8;Calle 45;2232;Calle 1;;
8;Calle 26;2236;Calle 1;;
8;Calle 10;2240;Calle 1;;
8;Calle 1;2244;Calle 72;;
8;Calle 10;2248;Calle 72;;
8;Calle 26;2252;Calle 72;;
8;Calle 45;2256;Calle 72;;
8;Calle 63;2300;Calle 72;;
8;Calle 72;2304;Calle 1;;
8;Calle 63;2308;Calle 1;;
8;Calle 45;2312;Calle 1;;
8;Calle 26;2316;Calle 1;;
8;Calle 10;2320;Calle 1;;
8;Calle 1;2324;Calle 72;;
8;Calle 10;2328;Calle 72;;
8;Calle 26;2332;Calle 72;;
8;Calle 45;2336;Calle 72;;
8;Calle 63;2340;Calle 72;;
8;Calle 72;2344;Calle 1;;
8;Calle 63;2348;Calle 1;;
8;Calle 45;2352;Calle 1;;
8;Calle 26;2356;Calle 1;;
8;Calle 10;0000;Calle 1;;
9;Portal americas;0404;Calle 1;;
9;Calle 42 sur;0408;Calle 1;;
9;Carrera 80;0412;Calle 1;;
9;Kennedy;0416;Calle 1;;
